filename,duration,mean_pitch,std_pitch,voiced_ratio,mean_intensity,std_intensity,mean_f1,std_f1,mean_f2,std_f2,mean_f3,std_f3,mean_tilt,std_tilt,filepath,type
"CA_globe, Baby 2936_636.407159425541",6.2738125,5.441813909836825,0.2790000364804405,0.4150641025641026,55.28255013410148,6.704066356280915,596.8856113812144,178.33643368017567,1424.9803319891998,376.95710746872544,2631.0977058024287,500.25913958841807,147.34383060571332,92.65880442911721,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_globe, Baby 2936_636.407159425541.wav",ADS
"CA_whisk, Baby 3314 at 214.515",7.026875,5.019202828266192,0.2839659254688071,0.39914163090128757,52.92559430667197,6.285417761567,542.0264299008697,147.43940469040066,1757.6826951544397,405.54077219048844,2721.144602602352,336.2415258587281,137.8797868843762,82.41188328033795,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_whisk, Baby 3314 at 214.515.wav",ADS
CA_Baby 4547 at 554.549,4.17425,5.067614073418756,0.1702680227075149,0.42028985507246375,58.764451511339296,7.034494991002774,601.6101433095827,160.18411526497715,1549.323384580076,395.88064525624804,2604.09704327996,311.10620694096525,155.29057612638928,87.78660309455984,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4547 at 554.549.wav,ADS
"CA_train, Baby 3214_709.7436105197614",2.95775,5.077090456908829,0.2470779257738247,0.5068493150684932,54.2708075938233,5.30043657087603,577.6164342465727,189.87081044243345,1599.6801278209555,450.1045672525783,2513.010083257283,241.26410097513312,200.21059182676504,78.36519786223135,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_train, Baby 3214_709.7436105197614.wav",ADS
"CA_ball, Baby 3214_461.6955604692438",2.3918125,5.408788552426742,0.22663005544766227,0.4745762711864407,53.968870287463865,7.076838540963306,598.4400138579335,198.64495135853136,1453.4156864782606,328.0550782077463,2539.8767175514818,312.42412327705586,208.27275859831028,70.25541068088921,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_ball, Baby 3214_461.6955604692438.wav",ADS
"US_whisk, Baby 5_139.08118150122942",1.8293125,5.085808563915342,0.21273021833791086,0.41899441340782123,73.9203459841559,5.786852899029173,575.9945872178328,154.15165610201547,1604.1392235746787,550.1531037782834,2617.843532041984,487.74363650957304,200.55555243295532,63.34480765408306,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_whisk, Baby 5_139.08118150122942.wav",ADS
"CA_whisk, Baby 2936_506.30553451466204",8.1970625,5.19472158485654,0.32643141326835384,0.5894607843137255,53.02058189710839,4.85682293806368,551.7804806526601,160.18277085690224,1720.7903392549497,517.7951347098083,2672.273354794151,346.0930108585062,164.51215501262072,91.27292534793128,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_whisk, Baby 2936_506.30553451466204.wav",ADS
"CA_shoe, Baby 1810_467.1777833598229",4.8383125,5.1752880961613,0.2868878177060138,0.525,52.21164796194787,6.019602149775703,581.1780346506968,158.46884768801888,1667.1675634290134,405.73375016547703,2535.2556778676003,410.4793270314307,171.8615101637394,85.50026030932122,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_shoe, Baby 1810_467.1777833598229.wav",ADS
CA_Baby 2874_498.20327264845236,4.3844375,5.306647686743654,0.22813201445336995,0.6252873563218391,54.35808877986262,5.452760582415366,673.3753483351646,144.6071908369392,1709.486798342683,369.2446948654994,2573.2758572032726,401.3735649943839,191.63718316372643,64.07187067654532,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2874_498.20327264845236.wav,ADS
CA_Baby 3912_246.0280238700178,2.466,5.329288790105382,0.20334187569917261,0.5185185185185185,59.84749220381285,5.03496898020466,615.1674432685675,147.16851678694024,1595.0114061908334,307.4153953997909,2481.6069866177427,372.8312046163943,159.83465192091634,105.39826294695638,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 3912_246.0280238700178.wav,ADS
"CA_shoe, Baby 3214_766.4750928238898",5.648625,5.129207250731077,0.3304418695263101,0.46345811051693403,51.91369526776454,6.168255140079417,538.544425902748,158.65508325836956,1752.7923193817878,460.91034739206555,2668.723426464294,260.57286160718894,168.488074010622,90.31273694221692,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_shoe, Baby 3214_766.4750928238898.wav",ADS
CA_Baby 2874_681.2315898452964,5.1271875,5.2902338329483785,0.20753230672747333,0.5599214145383105,55.933770967096656,5.971501448538739,659.1192577538741,120.14342409158326,1729.8424246365616,317.12052771444667,2531.6104640295744,314.4500707354494,197.4021029699311,62.3073052586957,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2874_681.2315898452964.wav,ADS
"CA_yeast, Baby 3912_121.11405378347743",2.4251875,5.157468979846842,0.14169168024075232,0.5397489539748954,55.141082172606836,6.077603232831512,519.3082153123695,133.15754185819569,1860.0761045585164,503.854462082797,2494.035030230402,484.6163123762708,133.0391869394684,97.03976836454979,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_yeast, Baby 3912_121.11405378347743.wav",ADS
"CA_flag, Baby 3912_15.037955853329555",3.1298125,5.314556045518598,0.2192800200474449,0.4110032362459547,49.8511830504292,7.434644749396011,579.0306499548494,188.67821582976396,1712.9584069944324,381.34010250160924,2718.1206315444488,313.56181745587367,127.28080286322448,77.99050221325523,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_flag, Baby 3912_15.037955853329555.wav",ADS
CA_Baby 4510_132.80257160363274,2.5345625,5.377173539004775,0.275511064112054,0.316,65.24534265467346,4.900945401686961,637.1563172541044,191.00361921251235,1517.9204647700499,358.3524235712232,2687.163391393688,600.0965402592566,148.51280762600834,72.32096225795108,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_132.80257160363274.wav,ADS
"US_yeast, Baby 5_116.95457424694321",3.1638125,5.274113488662001,0.27571682546548787,0.597444089456869,73.60126533122839,6.302662734050143,539.2561508966302,159.8506939732603,1772.7268335493432,521.3669327716209,2717.2420051585987,471.2034198462766,205.2488414532929,81.88471027431387,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_yeast, Baby 5_116.95457424694321.wav",ADS
"CA_yeast, Baby 1810_129.25098395616675",4.75425,5.060346404478321,0.3107852777092484,0.5,52.64317668580841,4.858952194085264,630.1400815721526,147.39629026844023,1879.13985830249,414.54023850511385,2917.5494130917837,369.282659969998,167.0862122354288,81.0777850783005,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_yeast, Baby 1810_129.25098395616675.wav",ADS
"US_block, Baby 4_184.73879609345",9.5645625,5.10966723456086,0.4009552145905031,0.472193074501574,71.84553651879757,6.291487016684042,563.9673486378271,134.7059687145941,1758.4654761471213,429.40685498762764,2563.438923530273,379.6119471717839,183.7512280275311,107.2644469527145,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_block, Baby 4_184.73879609345.wav",ADS
CA_Baby 2077_502.3671442456944,4.356375,5.0544703946312,0.48232423201942953,0.4583333333333333,56.22020064402508,5.023324987919132,527.5288440703365,97.71835833018291,1697.1057454864379,418.49466459791535,2390.7717358709965,329.97346828218383,180.57227612529456,89.93324477997241,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2077_502.3671442456944.wav,ADS
CA_Baby 2874_470.6960809064687,4.3641875,5.34134724142795,0.21381106644521222,0.5196304849884527,54.24437763845546,6.058185210848964,629.5016485694518,157.84560942219682,1675.652844801734,386.1854092854042,2574.3484102158404,328.1564300518845,190.981398641269,58.3704126864543,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2874_470.6960809064687.wav,ADS
CA_Baby 4784_217.32396004850006,6.9324375,5.097287301718686,0.2685553954696877,0.4115942028985507,58.683026220400755,5.694573527158973,567.7932517758194,149.33552497742815,1596.9134082343057,458.76941752229544,2669.247052457178,304.13799311172,141.07752711970744,93.31902791151334,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4784_217.32396004850006.wav,ADS
CA_Baby 1810_436.785481010318,6.098875,4.917063976336614,0.33006098127157457,0.36633663366336633,51.231273083476474,5.140230333999728,595.8763261130439,133.7616781791008,1738.0806378475158,274.1407080715923,2739.710725196849,398.31700013340077,184.07836422093064,67.18666483985513,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 1810_436.785481010318.wav,ADS
CA_Baby 4510_222.06275079043385,1.725625,5.400137113054257,0.20693290114323282,0.6331360946745562,63.21435129238947,5.700813902523416,681.2663419642233,148.30103808096533,1537.864184374855,337.9876032442368,2404.1508805545163,502.9884274801181,181.72448085443125,68.56212646077083,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_222.06275079043385.wav,ADS
"CA_cup, Baby 2874_545.902024470267",6.348375,5.365470408484288,0.13291984492132658,0.6022187004754358,55.58927232986854,5.083412258099707,608.8418984707877,140.17713120012897,1640.2321164292669,505.34864200849677,2476.5932392136906,353.1208441250802,206.6773633431561,71.0110087544815,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_cup, Baby 2874_545.902024470267.wav",ADS
"CA_sieve, Baby 4547 at 602.277",3.63375,5.334820731392251,0.348735207122429,0.4527777777777778,60.1496081336635,6.974082079100047,548.0176986758985,72.64298773636096,1969.7704160946505,368.7233688504993,2587.954161344821,274.4663566212302,108.09857078497068,64.40939638592208,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_sieve, Baby 4547 at 602.277.wav",ADS
"CA_whisk, Baby 2077_57.12753441367709",10.6996875,4.9599835472344616,0.38697483911366337,0.4024390243902439,54.75407259486638,5.122320663969825,583.9795255298861,127.44164810878672,1813.3975501086518,491.7291818178312,2700.6150428228916,431.1877943834345,174.16287062976943,76.03280534125177,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_whisk, Baby 2077_57.12753441367709.wav",ADS
"CA_cup, Baby 4510_34.38991088014878",4.47525,5.403559006553383,0.34174297861170966,0.39414414414414417,61.234639338999635,5.708407568903142,614.8436175655852,155.1795205383283,1691.1107380633784,412.41368821141907,2551.648085479763,474.2707427269561,124.06258213430436,102.6035651316418,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_cup, Baby 4510_34.38991088014878.wav",ADS
CA_Baby 4510_115.47958435251769,3.845625,5.375294001000619,0.283276514227865,0.5826771653543307,59.171673246517834,4.962291134217063,519.8926148828297,104.21082642091586,1539.599126724948,448.2617495940192,2734.707901981391,499.2813703598294,149.93043487447883,132.05995984199373,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_115.47958435251769.wav,ADS
US_Baby 4_70.21009376493727,1.545875,5.179907703387862,0.05698643555886826,0.695364238410596,72.76760218040371,7.831736665017669,637.2889304928445,117.90968380052651,1545.7534514646277,358.58702056417064,2640.426424610947,258.7061714658581,166.8026967074623,110.64541803577633,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 4_70.21009376493727.wav,ADS
CA_Baby 2874_585.7648203732617,3.2975625,5.315487065251905,0.21464020900732458,0.4723926380368098,55.46459921858431,5.17616084307107,582.1735720340314,135.4051876379054,1844.5558954471214,498.02745208802486,2576.2858269866106,415.6894879194794,193.50673659769006,58.47047560653639,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2874_585.7648203732617.wav,ADS
CA_Baby 4784_82.35264476401137,5.8919375,5.223245722445886,0.2358996827488777,0.39761092150170646,56.88894235486905,5.942341930103046,572.0360850255136,172.1161167663013,1759.2711252478484,391.6238410526287,2690.2727748931993,249.26459733116928,143.7687678952816,86.13287430521976,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4784_82.35264476401137.wav,ADS
"CA_ball, Baby 4510_341.74610580792717",3.066,5.280051497485096,0.31457312336223553,0.594059405940594,61.94701537167637,5.814492546277879,614.3140333357384,120.02619261707561,1292.441917487674,347.59618369223136,2794.592072648857,435.60366974032576,174.37370427636668,105.33008082148658,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_ball, Baby 4510_341.74610580792717.wav",ADS
CA_Baby 4784_8.09470456084376,3.764,5.203233293505811,0.34188336105376715,0.3699731903485255,57.13947633307843,6.660610132643712,580.7872535244153,129.64317167499703,1734.4211575063775,653.3423734512463,2766.9539966176876,215.36656097623663,133.82647556438266,87.80077273293021,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4784_8.09470456084376.wav,ADS
CA_Baby 4510_277.39461602176004,4.1665625,5.392130740911272,0.3903626931103266,0.5641646489104116,61.13660255807891,6.938076101903726,553.3805252670505,137.73872001576626,1565.9254801469708,565.7342794589102,2602.4265868422567,371.8962746996568,168.3238414285083,93.06444984179771,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_277.39461602176004.wav,ADS
"CA_sieve, Baby 2936_653.2693839485118",23.745625,5.114664568437561,0.39097108736967395,0.47195276254744833,53.96597953359523,5.662660319887069,632.9343856831437,162.27984609957238,1744.8691437824036,398.5224820063208,2723.095922118317,362.4963941727248,147.0725677880489,96.76665556706291,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_sieve, Baby 2936_653.2693839485118.wav",ADS
CA_Baby 4510_450.81831091701173,3.54075,5.345398931524648,0.13763573833564902,0.396011396011396,58.46325845614909,6.659688127886674,580.2642220291591,192.6141313401156,1608.948284516555,301.7137894974705,2707.565795743819,376.5207261403573,130.47586962528823,105.50501424203541,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_450.81831091701173.wav,ADS
US_Baby 5_105.57700379351351,5.3589375,5.280665059835731,0.3537599258722575,0.5958646616541353,73.25873689636013,6.865216324618427,554.7901352613313,135.92244216061155,1503.4286431938144,397.864891072068,2505.4603989086054,492.6817096451061,225.95354605710392,76.41743508439099,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 5_105.57700379351351.wav,ADS
CA_Baby 1810_560.8068981305205,4.0259375,5.230517843358689,0.20911070557854125,0.6165413533834586,51.45481756826725,5.592120112837575,582.63769958815,160.27035404133156,1776.3139894967633,316.1056533561331,2782.9307005406354,330.0286970559941,181.23997426426135,81.87920186911454,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 1810_560.8068981305205.wav,ADS
US_Baby 4_139.08102763398546,3.59675,5.0490381094344245,0.3711371339585179,0.6797752808988764,70.15677941571505,6.970275124844074,573.4604963954442,129.46859511280545,1469.3263306324623,335.02864776339976,2563.6905517636887,325.9523039627948,224.80645733071253,85.85695085684505,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 4_139.08102763398546.wav,ADS
US_Baby 4_93.3328966173391,7.78075,5.125277572067476,0.31717213197518423,0.5019354838709678,69.19553338732132,6.816363520032519,578.5634211486934,141.762113708312,1484.924278383958,359.59072672384053,2770.124071117622,275.3429165447719,173.03040860371672,118.81761431427532,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 4_93.3328966173391.wav,ADS
CA_Baby 4784_329.3687108316608,4.946125,5.372103091323226,0.2315418557202935,0.26883910386965376,53.766193562051505,8.757213988091497,532.5216626351962,154.20413164548287,1664.8902366587454,612.6174217981795,2781.9650248130365,251.79166785037003,107.9719447463818,98.35215892980632,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4784_329.3687108316608.wav,ADS
US_Baby 4_164.8060521942662,5.7275,5.313350910455909,0.6041613886534936,0.539543057996485,69.80461015342334,6.867634496825918,577.6709953032823,89.07596267815849,1713.54798190553,380.2149211691321,2533.976052947248,315.8434226664404,207.16986597271847,92.65650947793598,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 4_164.8060521942662.wav,ADS
US_Baby 4_101.46068388606659,2.7639375,5.125682454384606,0.2269974511877219,0.46886446886446886,66.1263285865155,7.428675721233199,569.4034024415718,122.10073475014852,1483.5404407887825,396.99071740059895,2612.443507281942,244.28140946398597,187.53815038007355,76.29787441919161,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/US_Baby 4_101.46068388606659.wav,ADS
CA_Baby 4510_18.858192396783313,2.2995,5.369644636798596,0.06687157274519344,0.5752212389380531,58.42042871608811,7.122025448158668,567.643304858437,152.56681456757323,1741.590711785652,375.4782747305035,2785.9483375402106,203.97400766837603,161.2632419702766,75.83808709319685,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_18.858192396783313.wav,ADS
"CA_block, Baby 1810_458.0540644809489",3.4936875,5.1144079677918555,0.1774046234857724,0.33815028901734107,51.2634472663808,4.180538398082906,693.4909870316599,126.47864402656366,1558.701507132631,373.19027712417744,2726.6744550708536,486.4428171453727,182.71166406954993,66.29276952186626,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_block, Baby 1810_458.0540644809489.wav",ADS
"CA_yeast, Baby 3214_644.8326586228219",1.695375,5.105783951898705,0.10192124090486056,0.5240963855421686,52.93405642513126,4.096954003313262,572.4652832616677,167.72832162978972,2034.9930413405427,378.42796431636475,2709.941836630772,336.97124728808916,164.46372549412047,84.72660548210716,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_yeast, Baby 3214_644.8326586228219.wav",ADS
"CA_block, Baby 2874_715.1940868579853",2.475,5.404150643296776,0.119256151891501,0.4180327868852459,57.67859914163582,7.568415130096571,576.2427649077532,121.51187715708281,1858.3463857877402,364.6737548441461,2581.4753897261317,334.10385755371675,161.49805755180702,72.99346995183814,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_block, Baby 2874_715.1940868579853.wav",ADS
CA_Baby 2874_423.9870515300145,3.548125,5.1673683801879315,0.3073459883148275,0.5441595441595442,56.22474269666037,5.679823466267193,552.2667150341213,115.47545488442678,1595.1536484098365,483.7269515418426,2464.4952683714196,299.22106319222615,207.77880870177572,59.66311450546519,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2874_423.9870515300145.wav,ADS
"CA_ball, Baby 3314 at 115.838",6.43025,4.759681775999387,0.3156707720529335,0.2625,45.63590429810269,5.3755206213010025,603.1290463041524,150.32042623751258,1674.9081535318771,456.0119088718986,2659.691616781351,389.58452688268335,124.56636595439115,87.77457588602033,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_ball, Baby 3314 at 115.838.wav",ADS
"CA_cup, Baby 4547 at 636.615",3.114625,5.423782930012686,0.26426608197918006,0.37337662337662336,60.924637184589926,5.480152884543616,541.9173517425369,146.6536546726621,1692.749430201973,331.39519281397617,2670.445396074603,261.8375588245459,131.68618404160745,78.32893318258517,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_cup, Baby 4547 at 636.615.wav",ADS
"CA_whisk, Baby 2874_435.7926817225463",5.74125,5.533055187156305,0.1304213518335118,0.5131348511383538,58.40638108378032,6.81887195055362,561.1298224652978,159.87549405392707,1671.3840384441698,461.072922725952,2652.712188864763,294.7673733773412,178.07787473418142,68.34193298863495,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_whisk, Baby 2874_435.7926817225463.wav",ADS
CA_Baby 4510_203.56842214889127,2.202375,5.320260391317654,0.21357480441035626,0.5622119815668203,62.57292208308341,8.144596825938862,566.5290043361939,136.00703203945594,1848.4681036069057,313.777748008203,2609.5848768285673,404.15839495008674,140.8699170311971,93.73753515602917,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 4510_203.56842214889127.wav,ADS
CA_Baby 2077_369.75832648186525,5.45525,5.21942878517584,0.6831156076919651,0.22324723247232472,54.93170381287523,6.186663987557298,616.6493800770118,115.77242433923517,1686.676287527389,360.2037125800566,2616.575299226666,336.4579673733684,172.25097528506015,62.5422213708356,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/ADS/CA_Baby 2077_369.75832648186525.wav,ADS
US_Baby 5_236.97966194091387,3.006,6.159859043500599,0.1995710985794208,0.6531986531986532,79.21353757359952,8.000443733821879,508.73236504055114,49.73785746252342,1532.2239268625433,430.1218542670217,2613.8282852128186,478.83544361141963,178.4641393719185,50.173233541958574,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_236.97966194091387.wav,IDS
US_Baby 4_75.07710244926915,2.0225,5.170511941065117,0.22375099605775775,0.4020100502512563,55.83944490121546,5.645795192132931,557.9878499873709,88.87426478837587,1734.38131439063,405.07818265211586,2994.6044853542194,419.91209278663695,207.51298631079584,50.712415871911915,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_75.07710244926915.wav,IDS
CA_Baby 2077_730.1956497211921,4.4301875,5.2750014392367675,0.26051224184802685,0.4818181818181818,58.34032782724507,6.279151796612293,598.4351131193258,129.0062189353328,1799.0787390169098,456.77753487457557,2849.851612063303,468.52569537757194,162.31556093758863,78.30765986739378,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_730.1956497211921.wav,IDS
US_Baby 5_450.2031223325161,2.00825,5.537667678289179,0.14121027525108507,0.7055837563451777,77.32686667111692,7.015046403754183,505.35257684402427,155.61112908860613,1285.3996414640171,516.6065907741178,2694.636540286708,509.5613912584916,249.3809415791146,71.30994641495717,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_450.2031223325161.wav,IDS
US_Baby 5_169.8693129177112,2.232625,5.353464339623258,0.08662647771712363,0.6681818181818182,75.92154654210931,6.470758223789142,525.1943482056087,143.5282217052315,1332.9253420569842,493.1496815036233,3081.757981534671,513.5736717153188,264.55165871862096,77.28896214603655,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_169.8693129177112.wav,IDS
US_Baby 4_222.11379879288614,4.04875,5.333476462505156,0.28273223182194407,0.6633416458852868,63.94631091746792,6.135618641248858,504.4630207462921,219.71491809588824,1371.4378842333026,445.3770511170834,2711.3150805254554,391.4864901754303,238.54773975537267,67.63660055507015,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_222.11379879288614.wav,IDS
"CA_block, Baby 4784_742.9883388969735",2.1063125,5.40310820533858,0.2689785388128601,0.14492753623188406,52.54593847138244,10.037342402808566,729.4254482924553,153.2334707822113,1142.5715942719555,203.68413974914225,3092.861110706808,150.1958270861088,117.7716528088187,49.47617295632406,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_block, Baby 4784_742.9883388969735.wav",IDS
US_Baby 4_379.93286628504495,4.1918125,5.2178851264471175,0.13718460765206716,0.5961538461538461,61.326881116493915,5.568268342648197,523.354624199981,178.23827962676256,1574.2607312973,451.8762284947677,2734.850634620008,522.2266201547708,238.35094641870023,56.45196553721396,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_379.93286628504495.wav,IDS
US_Baby 4_165.74460165260246,4.311,5.304275742228153,0.2782627048273171,0.5186915887850467,60.75526366599168,7.094115150662709,521.6893274203077,120.58878234355939,1551.6559032528314,455.4406842632189,2815.765292236887,390.5242438120997,219.6143368043094,64.99959928361899,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_165.74460165260246.wav,IDS
US_Baby 4_44.73969689114542,2.4276875,5.26475445772181,0.21086585372652272,0.3682008368200837,60.07715429842761,7.567456471147799,443.22926756389336,135.66418177638334,1480.1582552983937,562.3420076123505,2844.817282726028,216.8640495338268,189.04792671369356,51.93556871078569,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_44.73969689114542.wav,IDS
US_Baby 4_216.9059665246425,3.9295625,5.343584935803603,0.288228712803517,0.5424164524421594,64.0060877472453,6.450350195223949,480.45037980569515,143.24962361615653,1329.3964055712017,583.6242450494128,2644.0992749169086,464.41189776817436,226.00723814299474,69.55049277213641,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_216.9059665246425.wav,IDS
"US_train, Baby 4_327.592406919837",3.38125,5.122025227312921,0.31538598051593847,0.5611940298507463,58.32656209348565,6.981745148627296,510.4748261177269,127.52128458383928,1660.22106095047,525.557646629331,2881.6201568002994,418.79232060798955,211.0308965918434,61.40747380295464,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_train, Baby 4_327.592406919837.wav",IDS
"CA_shoe, Baby 4547 at 11.741",1.7875625,5.453460105675318,0.33928467434045817,0.3485714285714286,56.552759756045965,6.376238635557576,550.1822857576958,136.24237532891578,1433.1487814652787,530.2307220636955,2667.5628709437206,577.2870670371618,129.47390973835834,95.9859879221214,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_shoe, Baby 4547 at 11.741.wav",IDS
"CA_cup, Baby 2077_100.09849529172934",3.9295625,5.381291283591893,0.47039503746121986,0.2442159383033419,52.40136288959374,7.124724093516306,583.7812765976697,157.35368616186292,1505.7075169504703,446.80094857497846,2881.193336731248,376.5212343515582,171.0019518339993,58.0744986029464,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_cup, Baby 2077_100.09849529172934.wav",IDS
CA_Baby 1266_386.6540619962722,2.1005,5.426873753375978,0.28180042013407114,0.4251207729468599,60.73580897811762,7.067773108930437,583.9714774923671,149.03273395717872,1628.8825991636838,397.0515605970399,2912.0587152542535,287.5903214448788,129.03596469632757,92.02402304441229,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1266_386.6540619962722.wav,IDS
"CA_train, Baby 4784_699.5693795626885",3.03025,5.278653473194513,0.3105083401001438,0.61,57.081542734410235,7.364257832643019,595.2161571212123,90.04286023541299,1501.4663827849326,588.164910155509,2707.99301434378,329.9277951819801,170.79838032692726,84.66276369556735,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_train, Baby 4784_699.5693795626885.wav",IDS
