filename,score,model,lang,type,quality,quality_snr,corpus
e20130314_125307_008344_1_3278344_3280936,0.2469635754823684,50,English,IDS,0,1,French
e20130314_125307_008344_1_3278344_3280936,0.2955465614795685,800,English,IDS,0,1,French
e20130322_154609_008015_1_504474_506266,0.2894211709499359,100,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3847305476665497,1600,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3278443515300751,200,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.4391217529773712,3200,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3413173854351043,400,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.2594810426235199,50,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3567864596843719,800,French,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.2809381484985351,100,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.358782410621643,1600,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3423153460025787,200,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3947105407714844,3200,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3153692781925201,400,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.2799400985240936,50,English,IDS,1,1,French
e20130322_154609_008015_1_504474_506266,0.3333333432674408,800,English,IDS,1,1,French
e20130311_153356_008109_2_2154935_2159648,0.2394698858261108,100,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2674292027950287,1600,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2552650570869446,200,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2785039842128753,3200,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2558097541332245,400,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2291212826967239,50,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2712418735027313,800,French,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2376543283462524,100,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2705156207084656,1600,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2438271641731262,200,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2683369815349579,3200,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2567175030708313,400,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.2245824187994003,50,English,IDS,0,1,French
e20130311_153356_008109_2_2154935_2159648,0.262527197599411,800,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2684707939624786,100,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.3346219956874847,1600,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2654638886451721,200,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.3178693950176239,3200,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2774913907051086,400,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.217783510684967,50,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2663230299949646,800,French,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2517182230949402,100,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2804982960224151,1600,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2461340278387069,200,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2835051715373993,3200,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2697594761848449,400,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2392611652612686,50,English,IDS,0,1,French
e20130314_125532_008066_1_3095672_3097736,0.2663230001926422,800,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1807359308004379,100,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2640692889690399,1600,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1731601804494857,200,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2748917639255523,3200,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1872294396162033,400,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1493506580591201,50,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2012986987829208,800,French,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1645021736621856,100,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2305194735527038,1600,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1612554341554641,200,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2521645128726959,3200,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1774891763925552,400,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.1482684016227722,50,English,IDS,0,1,French
e20120918_153122_008066_1_48134685_48135581,0.2099567055702209,800,English,IDS,0,1,French
e20130314_125307_008344_1_3282876_3284490,0.2762863337993622,100,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3422819077968597,1600,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2572707235813141,200,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3428411483764648,3200,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.268456369638443,400,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2432885915040969,50,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3048098385334015,800,French,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2315436452627182,100,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3165548145771026,1600,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2550335526466369,200,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3333333432674408,3200,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2807605862617492,400,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.2360178828239441,50,English,IDS,5,1,French
e20130314_125307_008344_1_3282876_3284490,0.3020134270191192,800,English,IDS,5,1,French
e20130322_154609_008015_1_509546_510554,0.2272727042436599,100,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.3068181872367859,1600,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.250946968793869,200,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.3304924666881561,3200,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2433712035417556,400,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2206439226865768,50,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2642045617103576,800,French,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2092803120613098,100,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.283143937587738,1600,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2348484843969345,200,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2964015305042267,3200,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2566287815570831,400,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.1865530163049698,50,English,IDS,1,1,French
e20130322_154609_008015_1_509546_510554,0.2452651411294937,800,English,IDS,1,1,French
e20130311_153356_008109_2_2160423_2164112,0.2631086111068725,100,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.3106273412704468,1600,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2621722817420959,200,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.3316947519779205,3200,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2937734127044678,400,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2539794147014618,50,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2830056250095367,800,French,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2663857638835907,100,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2961142361164093,1600,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2722378075122833,200,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.3078183531761169,3200,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2851123511791229,400,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2411048859357834,50,English,IDS,0,1,French
e20130311_153356_008109_2_2160423_2164112,0.2844100892543793,800,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2441520541906356,100,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.3092105090618133,1600,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2412280887365341,200,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.3198099434375763,3200,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2584064304828644,400,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2028508782386779,50,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2609649002552032,800,French,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.219298243522644,100,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2905701696872711,1600,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2372075915336609,200,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.3022660613059997,3200,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.262426882982254,400,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.2043128460645675,50,English,IDS,0,1,French
e20130314_125532_008066_1_3099128_3101528,0.266447365283966,800,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1180555522441864,100,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.2430555373430252,1600,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1527777761220932,200,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.2152777463197708,3200,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1388888955116272,400,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1319444626569748,50,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1388888955116272,800,French,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1527777910232544,100,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1527777761220932,1600,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.173611119389534,200,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.2152777463197708,3200,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.125,400,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.2013888508081436,50,English,IDS,0,1,French
e20120918_153122_008066_1_48135837_48136077,0.1666666716337204,800,English,IDS,0,1,French
e20130322_154609_008015_1_512250_513418,0.2131410241127014,100,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2916666567325592,1600,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.233974352478981,200,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.3229166567325592,3200,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2524038255214691,400,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.1858974546194076,50,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2652243673801422,800,French,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.1850961595773697,100,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2900640666484833,1600,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2107371836900711,200,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2724359333515167,3200,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.238782063126564,400,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.1642628163099289,50,English,IDS,5,1,French
e20130322_154609_008015_1_512250_513418,0.2524038553237915,800,English,IDS,5,1,French
e20130314_125307_008344_1_29986000_29988670,0.2931372821331024,100,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3673202693462372,1600,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3088235557079315,200,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.399673193693161,3200,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3421568870544433,400,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3408496677875519,50,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3339869678020477,800,French,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.2771242260932922,100,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.337254911661148,1600,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.26437908411026,200,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3192810416221618,3200,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3111111521720886,400,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.2532679736614227,50,English,IDS,5,0,French
e20130314_125307_008344_1_29986000_29988670,0.3267973959445953,800,English,IDS,5,0,French
e20130311_153356_008109_2_2164752_2166048,0.2172364741563797,100,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2770655453205108,1600,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2008547186851501,200,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2991453111171722,3200,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2621082961559295,400,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2215099930763244,50,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2507122457027435,800,French,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.1858974695205688,100,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.252136766910553,1600,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2037037163972854,200,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2841880619525909,3200,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2243589907884597,400,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.1702279299497604,50,English,IDS,0,1,French
e20130311_153356_008109_2_2164752_2166048,0.2236467450857162,800,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.232789859175682,100,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3632246553897857,1600,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.2753623425960541,200,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3478261232376098,3200,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3152174055576324,400,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.25,50,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3206521868705749,800,French,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.1838768124580383,100,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3442029058933258,1600,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.2545289695262909,200,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.3251811563968658,3200,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.2916666567325592,400,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.2110507041215896,50,English,IDS,0,1,French
e20120713_153050_008015_1_44470144_44471184,0.294384092092514,800,English,IDS,0,1,French
e20130314_125532_008066_1_3103352_3105096,0.2448559552431106,100,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.3369341790676117,1600,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2700617611408233,200,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.3297325074672699,3200,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2890946567058563,400,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2427983433008194,50,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2824074327945709,800,French,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2227366417646408,100,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2767489850521087,1600,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2227366417646408,200,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2839506268501282,3200,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.2422839254140854,400,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.1970164626836776,50,English,IDS,5,1,French
e20130314_125532_008066_1_3103352_3105096,0.224279835820198,800,English,IDS,5,1,French
e20120918_153122_008066_1_48174413_48175933,0.2261904627084732,100,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.3071428537368774,1600,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2500000298023224,200,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.3011904954910278,3200,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.274404764175415,400,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2077380865812301,50,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2654761970043182,800,French,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.226785734295845,100,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2738095223903656,1600,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2446428686380386,200,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2696428596973419,3200,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.245238110423088,400,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.176785722374916,50,English,IDS,1,0,French
e20120918_153122_008066_1_48174413_48175933,0.2577380836009979,800,English,IDS,1,0,French
e20130322_154609_008015_1_513802_515594,0.2460079789161682,100,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2814371287822723,1600,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2549900114536285,200,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2964071333408355,3200,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2849301397800445,400,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.1831337213516235,50,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2959081828594208,800,French,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.1941118091344833,100,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2639720439910888,1600,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2230539172887802,200,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2724550664424896,3200,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2579840123653412,400,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.1931138038635254,50,English,IDS,5,1,French
e20130322_154609_008015_1_513802_515594,0.2450100183486938,800,English,IDS,5,1,French
e20120731_110527_008343_1_19727009_19730544,0.2998533844947815,100,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3365103006362915,1600,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2683284282684326,200,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3453079462051391,3200,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2996090054512024,400,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2397360652685165,50,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3057184517383575,800,French,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2602639496326446,100,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3137829601764679,1600,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2697947025299072,200,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3076734840869903,3200,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2891006767749786,400,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.2431573718786239,50,English,IDS,5,0,French
e20120731_110527_008343_1_19727009_19730544,0.3018084168434143,800,English,IDS,5,0,French
e20120918_153122_008066_1_48177741_48178333,0.1826241463422775,100,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.25,1600,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.1826241463422775,200,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2500000298023224,3200,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2163120657205581,400,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.1790780276060104,50,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2446808665990829,800,French,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.173758864402771,100,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2890070974826813,1600,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2145390063524246,200,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2677305042743683,3200,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2109929323196411,400,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.1507092267274856,50,English,IDS,5,1,French
e20120918_153122_008066_1_48177741_48178333,0.2340425699949264,800,English,IDS,5,1,French
e20130322_154609_008015_1_520908_522268,0.1881720274686813,100,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2298387140035629,1600,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.1922042816877365,200,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2271505147218704,3200,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2123655676841735,400,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.1344086080789566,50,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2251343876123428,800,French,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.1801075190305709,100,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2452956885099411,1600,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.198924720287323,200,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2553763389587402,3200,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2358870953321457,400,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.1733870953321457,50,English,IDS,5,0,French
e20130322_154609_008015_1_520908_522268,0.2224462181329727,800,English,IDS,5,0,French
e20120713_153050_008015_1_44476220_44477216,0.234674334526062,100,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.3448275625705719,1600,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2404214590787887,200,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.3457854092121124,3200,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.277777761220932,400,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2337164729833603,50,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.3534482717514038,800,French,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2480842918157577,100,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.318007618188858,1600,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2452107220888137,200,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2959770262241363,3200,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2509578764438629,400,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.1954023092985153,50,English,IDS,1,1,French
e20120713_153050_008015_1_44476220_44477216,0.2710727751255035,800,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.3078124821186065,100,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.332812488079071,1600,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.265625,200,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.3494791686534881,3200,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2958333194255829,400,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2625000178813934,50,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2843750417232513,800,French,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2531250119209289,100,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.3203125,1600,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2682291567325592,200,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.3453125059604645,3200,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2822916507720947,400,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2453125268220901,50,English,IDS,1,1,French
e20120731_110527_008343_1_19748896_19750624,0.2973958551883697,800,English,IDS,1,1,French
e20130314_125307_008344_1_30098192_30098736,0.2043650895357132,100,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.27976194024086,1600,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.2222222238779068,200,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.311507910490036,3200,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.25,400,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.22817462682724,50,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.2519841492176056,800,French,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.1587301790714264,100,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.2400793582201004,1600,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.182539701461792,200,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.2043650597333908,3200,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.2043650895357132,400,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.1706349402666092,50,English,IDS,0,1,French
e20130314_125307_008344_1_30098192_30098736,0.1944444328546524,800,English,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2374030947685241,100,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.3008720874786377,1600,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2490309923887252,200,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2955426275730133,3200,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.249515488743782,400,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2262596935033798,50,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2596899271011352,800,French,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2320736497640609,100,English,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.2805232405662536,1600,English,IDS,0,1,French
e20120724_104928_008343_1_13887804_13889644,0.228197693824768,200,English,IDS,0,1,French
